Participant_Info_Consent.block_1/Consent,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
1,{{PROLIFIC_ID}},001,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},001,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,146.7801,146.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},001,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},001,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,149.9445,149.9453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,150.4344,150.4345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,2,30,4,6,5,1,3,3,2,2,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,233.692,262.7556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,,,262.7556,277.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,277.5844,279.7556,1,2171,0.390740712,0.220370363,1,0,0,four_blue_stars,279.7558,280.7555,0,0,0,34,1,shape,images/3blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,280.756,283.2831,0,2527,0.136111153,0.221296293,1,0,0,three_green_crosses,283.2835,284.2832,0,1,1,33,1,shape,images/3blueDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,284.2836,286.9013,1,2618,0.147222236,0.228703693,1,0,0,three_green_crosses,286.9016,287.9013,0,2,2,32,1,shape,images/3blueCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,287.9016,289.8769,1,1975,-0.383333312,0.25833333,1,0,0,one_red_dot,289.877,290.8735,0,3,3,25,1,shape,images/2redDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-06_20h05.18.058,Reading the Room,2026.1.3,Win32,144.9275362,665df7d58501a55e990b773a,6a8d07dd262e1077153a9ddf,6a9dffa6707d0876bcbd86be,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,290.8739,292.9152,1,2041,0.35555564,0.223148152,1,0,0,four_blue_stars,292.9153,293.9151,0,4,4,54,1,shape,images/4greenStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
