Participant_Info_Consent.block_1/Consent,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_14.started,feedback_14.stopped,press_spacebar.keys,press_spacebar.rt,press_spacebar.duration,show_feedback_low.thisRepN,show_feedback_low.thisTrialN,show_feedback_low.thisN,show_feedback_low.thisIndex,show_feedback_low.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,330.0363,342.1695,0,12133,0.327777863,0.168518526,1,0,0,four_blue_stars,342.1696,343.1704,0,2,2,38,1,colour,images/3greenStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,343.1719,347.8707,0,4699,0.103703746,0.175925926,1,0,0,three_green_crosses,347.871,348.8706,0,3,3,32,1,colour,images/3blueCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,348.8719,352.6871,1,3816,0.350000028,0.225925922,1,0,0,four_blue_stars,352.6883,353.6874,0,4,4,48,1,colour,images/4blueCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,353.6885,360.3881,0,6700,-0.14444443,0.179629608,1,0,0,two_yellow_triangles,360.3892,361.3877,0,5,5,24,1,colour,images/2redCrosses.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,361.3886,365.3372,0,3949,-0.322222215,0.180555556,1,0,0,one_red_dot,365.3373,366.3379,0,6,6,5,1,colour,images/1greenDot.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,366.3522,371.9051,0,5553,-0.12962963,0.174074067,1,0,0,two_yellow_triangles,371.9054,372.905,0,0,0,14,1,shape,images/1yellowStar.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,372.9057,378.6555,0,5750,-0.344444452,0.174074067,1,0,0,one_red_dot,378.6557,379.6551,0,1,1,8,1,shape,images/1redCross.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,379.6559,386.0722,1,6417,-0.119444459,0.162037037,1,0,0,two_yellow_triangles,386.073,387.0721,0,2,2,19,1,shape,images/2blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,387.0727,392.0061,0,4933,0.410185213,0.235185182,1,0,0,four_blue_stars,392.0073,393.0058,0,3,3,51,1,shape,images/4blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,393.0066,397.3228,0,4316,0.095370399,0.259259259,1,0,0,three_green_crosses,397.3231,398.3228,0,4,4,33,1,shape,images/3blueDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,398.3234,400.9902,1,2667,-0.149999972,0.205555545,1,0,0,two_yellow_triangles,400.9915,401.9894,0,5,5,31,1,shape,images/2yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,401.99,409.0401,1,7050,0.141666695,0.198148127,1,0,0,three_green_crosses,409.0402,410.04,0,6,6,32,1,shape,images/3blueCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,410.0535,415.0574,1,5004,-0.328703704,0.172222208,1,0,0,one_red_dot,415.0577,416.0572,0,0,0,7,1,number,images/1greenTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,416.0579,420.4907,1,4433,-0.117592564,0.225925922,1,0,0,two_yellow_triangles,420.4909,421.4909,0,1,1,18,1,number,images/2blueStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,421.4914,424.6078,1,3116,0.359259288,0.263888889,1,0,0,four_blue_stars,424.6081,425.6073,0,2,2,50,1,number,images/4blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,425.6078,432.6248,1,7017,-0.328703704,0.166666667,1,0,0,one_red_dot,432.625,433.6247,0,3,3,10,1,number,images/1redStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},1,2026-09-06_17h06.10.862,Reading the Room,2026.1.3,Win32,60.24096386,69f2ebab9cf068bfc6cf3fda,6a8d07dd262e1077153a9ddf,6a9dffc2572513b917eef55c,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,433.6257,438.6922,1,5067,0.346296381,0.199074074,1,0,0,four_blue_stars,438.6924,439.6918,0,4,4,52,1,number,images/4greenCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
