Participant_Info_Consent.block_1/Consent,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_14.started,feedback_14.stopped,press_spacebar.keys,press_spacebar.rt,press_spacebar.duration,show_feedback_low.thisRepN,show_feedback_low.thisTrialN,show_feedback_low.thisN,show_feedback_low.thisIndex,show_feedback_low.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,139.0901,142.8049,0,3715,0.402777778,0.237037041,1,0,0,four_blue_stars,142.8057,143.8039,0,2,2,56,1,shape,images/4redCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,143.8064,146.026,0,2221,-0.14444443,0.237962952,1,0,0,two_yellow_triangles,146.0261,147.0188,0,3,3,45,1,shape,images/3yellowDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,147.0215,150.4089,1,3389,-0.141666624,0.214814804,1,0,0,two_yellow_triangles,150.4102,151.4005,0,4,4,63,1,shape,images/4yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,151.403,153.5827,1,2180,-0.12037037,0.239814811,1,0,0,two_yellow_triangles,153.5829,154.582,0,5,5,35,1,shape,images/3blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,154.5831,157.1987,1,2616,-0.331481474,0.215740734,1,0,0,,157.1991,158.1973,0,6,6,1,1,shape,images/1blueDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,158.2124,160.5635,1,2351,0.384259259,0.206481474,1,0,0,four_blue_stars,160.5639,161.5617,0,0,0,54,1,number,images/4greenStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,161.5623,163.8441,0,2282,0.345370399,0.226851852,1,0,0,four_blue_stars,163.8449,164.8439,0,1,1,14,1,number,images/1yellowStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,164.8448,166.7433,0,1899,-0.37037037,0.224999993,1,0,0,one_red_dot,166.7435,167.7423,0,2,2,41,1,number,images/3redDots.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,167.7432,169.6082,1,1865,-0.106481481,0.237037041,1,0,0,two_yellow_triangles,169.6089,170.6079,0,3,3,31,1,number,images/2yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
